codigo_entidad,mes_str,categoria,tipo_filial,denominacion,direccion,localidad,partido,provincia,latitud,longitud,cantidad_cajeros
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN MARTIN 2 PB,VIEDMA,ADOLFO ALSINA,RíO NEGRO,-40.809463,-62.993142,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,9 DE JULIO 474 PB,PUERTO MADRYN,BIEDMA,CHUBUT,-42.769988,-65.038565,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,ALCORTA 32 PB,RIO GALLEGOS,GÜER AIKE,SANTA CRUZ,-51.621188,-69.212722,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. MAIPU 761 PB,USHUAIA,USHUAIA,TIERRA DEL FUEGO,-54.808177,-68.308080,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,CALLE 61 2957 PB,NECOCHEA - QUEQUEN,NECOCHEA,BUENOS AIRES,-38.552596,-58.744197,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,NUESTRA SENORA DEL BUEN VIAJE 752 PB,MORÓN,MORON,BUENOS AIRES,-34.656693,-58.571517,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. PRESIDENTE JUAN DOMINGO PERON 1054 PB,SAN MIGUEL,SAN MIGUEL,BUENOS AIRES,-34.546460,-58.706028,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,JASON 1055 PB,PINAMAR,PINAMAR,BUENOS AIRES,-37.111218,-56.868319,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,ALSINA 29 PB,BAHÍA BLANCA,BAHIA BLANCA,BUENOS AIRES,-38.718705,-62.264956,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN MARTIN 1485 PB,CONCEPCION,CHICLIGASTA,TUCUMáN,-27.344882,-65.592990,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. COLON 2 PB,MONTEROS,MONTEROS,TUCUMáN,-27.166261,-65.499309,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,MAIPU 70 PB,SAN MIGUEL DE TUCUMAN (EST. TUCUMAN),CAPITAL,TUCUMáN,-26.829581,-65.209909,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. BELGRANO 2408 PB,SAN MIGUEL DE TUCUMAN (EST. TUCUMAN),CAPITAL,TUCUMáN,-26.813193,-65.233240,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,JUAN B. JUSTO 75 PB,NEUQUEN,CONFLUENCIA,NEUQUéN,-38.954099,-68.060341,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. CROVARA 1028 PB,LOMAS DEL MIRADOR,LA MATANZA,BUENOS AIRES,-34.680157,-58.511405,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. BELGRANO SUD 471 PB,SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,-27.788930,-64.261265,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. INDEPENDENCIA 1941 PB,MAR DEL PLATA,GENERAL PUEYRREDON,BUENOS AIRES,-37.998317,-57.554388,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,JUAN D. PERON 131 PB,VILLA DOLORES,SAN JAVIER,CóRDOBA,-31.948474,-65.191929,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,BV. N. M. ALVAREZ 672 PB,ALVAREZ,ROSARIO,SANTA FE,-33.128990,-60.803510,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,BRIGADIER LOPEZ 1540 PB,AREQUITO,CASEROS,SANTA FE,-33.145816,-61.471682,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN MARTIN 720 PB,ARROYO SECO,ROSARIO,SANTA FE,-33.155360,-60.512110,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,HIPOLITO YRIGOYEN 151 PB,CAÑADA DE GOMEZ,IRIONDO,SANTA FE,-32.819445,-61.394592,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,LISANDRO DE LA TORRE 2102 PB,CASILDA,CASEROS,SANTA FE,-33.045173,-61.165405,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN MARTIN 1578 PB,CHABAS,CASEROS,SANTA FE,-33.245810,-61.358120,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,JERONIMO LUIS DE CABRERA 696/700 PB,CORDOBA,CAPITAL,CóRDOBA,-31.396549,-64.186331,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN MARTIN 949 PB,CRUZ ALTA,MARCOS JUAREZ,CóRDOBA,-33.007331,-61.808656,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,BUENOS AIRES 898 PB,FIRMAT,GENERAL LOPEZ,SANTA FE,-33.459613,-61.487024,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,MITRE 702 PB,ROSARIO,ROSARIO,SANTA FE,-32.944906,-60.639270,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,CALLE 27 380 PB,MERCEDES,MERCEDES,BUENOS AIRES,-34.653629,-59.431754,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,ENTRE RIOS 1751 PB,MONTE MAIZ,UNION,CóRDOBA,-33.205318,-62.601564,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,CORDOBA 1827 PB,ROSARIO,ROSARIO,SANTA FE,-32.944621,-60.648250,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,OLMOS  PB y SARMIENTO,OLIVA,TERCERO ARRIBA,CóRDOBA,-32.040468,-63.569512,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN NICOLAS 366 PB,PERGAMINO,PERGAMINO,BUENOS AIRES,-33.892547,-60.572191,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,RIVADAVIA 103 PB,ROLDAN,SAN LORENZO,SANTA FE,-32.900762,-60.908968,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN NICOLAS 2099 PB,ROSARIO,ROSARIO,SANTA FE,-32.955678,-60.676316,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,EVA PERON 8029 PB,ROSARIO,ROSARIO,SANTA FE,-32.929109,-60.735091,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,OVIDIO LAGOS 3501 PB,ROSARIO,ROSARIO,SANTA FE,-32.973713,-60.669170,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. MITRE 840 PB,SAN PEDRO,SAN PEDRO,BUENOS AIRES,-33.678814,-59.665944,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN MARTIN 663 PB,VILLA DEL ROSARIO,RIO SEGUNDO,CóRDOBA,-31.558121,-63.534008,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. OVIDIO LAGOS 5560 PB,ROSARIO,ROSARIO,SANTA FE,-33.002211,-60.675825,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,RIVADAVIA 397 PB,SAN JOSE DE LA ESQUINA,CASEROS,SANTA FE,-33.111170,-61.703510,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,MITRE 229 PB,SAN NICOLAS DE LOS ARROYOS,SAN NICOLAS,BUENOS AIRES,-33.331024,-60.219367,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,25 DE MAYO 1802 PB,SANTO TOME,LA CAPITAL,SANTA FE,-31.663384,-60.762383,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,CORDOBA 405 PB,VILLA CONSTITUCION,CONSTITUCION,SANTA FE,-33.229265,-60.328438,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,HIPOLITO YRIGOYEN 27 PB,VILLA MARIA,GENERAL SAN MARTIN,CóRDOBA,-32.422078,-63.263604,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN MARTIN 901 PB,CARLOS PELLEGRINI,SAN MARTIN,SANTA FE,-32.047778,-61.784549,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AVELLANEDA 99 PB,LAS VARILLAS,SAN JUSTO,CóRDOBA,-31.872300,-62.719580,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,25 DE MAYO 75 PB,RAFAELA,CASTELLANOS,SANTA FE,-31.242441,-61.490493,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SARMIENTO 1196 PB,SAN JORGE,SAN MARTIN,SANTA FE,-31.896508,-61.858499,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,BELGRANO 195 PB,LEANDRO N. ALEM,LEANDRO N. ALEM,MISIONES,-27.606411,-55.323136,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,BUENOS AIRES 1358 PB,POSADAS,CAPITAL,MISIONES,-27.363337,-55.892494,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,JUAN B. JUSTO 164 PB,RESISTENCIA,SAN FERNANDO,CHACO,-27.453287,-58.985935,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,DEMOCRACIA 197 PB,SAN VICENTE,GUARANI,MISIONES,-26.993962,-54.486885,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN JUAN 732 PB,CORRIENTES,CAPITAL,CORRIENTES,-27.465719,-58.836652,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,ALBERDI 413 PB,GENERAL GÜEMES,GENERAL GÜEMES,SALTA,-24.793499,-65.411392,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,GUEMES 100 PB,JOAQUIN V. GONZALEZ,ANTA,SALTA,-25.119730,-64.126470,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,BELGRANO 498 PB,PROFESOR SALVADOR MAZZA,GRL. JOSE DE SAN MARTIN,SALTA,-22.054796,-63.685277,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,MITRE 991 PB,SALTA,CAPITAL,SALTA,-24.777483,-65.409831,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,LAVALLE 120 PB,SALTA,CAPITAL,SALTA,-24.792070,-65.403000,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,25 DE MAYO 73 PB,CHILECITO,CHILECITO,LA RIOJA,-29.165060,-67.496160,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,CARLOS PELLEGRINI 502 PB,SALTA,CAPITAL,SALTA,-23.130369,-64.322585,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN MARTIN 785 PB,SAN SALVADOR DE JUJUY,DR. MANUEL BELGRANO,JUJUY,-24.186629,-65.303839,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,RIVADAVIA 572 PB,SAN FERNANDO DEL VALLE DE CATAMARCA,CAPITAL,CATAMARCA,-28.467891,-65.778313,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. M. TAVELLA  PB Dpto: L. 640 y EX COMBATIENTES DE MALVINAS,SALTA,CAPITAL,SALTA,-24.831460,-65.429250,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,MAIPU 22 PB,SAN MIGUEL DE TUCUMAN (EST. TUCUMAN),CAPITAL,TUCUMáN,-26.731796,-65.252551,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,ALVEAR 999 PB,SAN SALVADOR DE JUJUY,DR. MANUEL BELGRANO,JUJUY,-24.184277,-65.306962,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,JACARANDA 655/667 PB,LIBERTADOR GENERAL SAN MARTIN (EST. LEDESMA),LEDESMA,JUJUY,-23.818181,-64.797414,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,ALBERDI 195 PB,SAN PEDRO (EST. SAN PEDRO DE JUJUY),SAN PEDRO,JUJUY,-24.232714,-64.866149,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,REPUBLICA ARABE SIRIA 435 PB,LA QUIACA,YAVI,JUJUY,-22.103115,-65.597836,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,MIRABAL 435 PB,PALPALA (EST. GRAL. MANUEL N. SAVIO),PALPALA,JUJUY,-24.249229,-65.205681,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. ALMIRANTE BROWN 600 PB,SAN SALVADOR DE JUJUY,DR. MANUEL BELGRANO,JUJUY,-24.195886,-65.288551,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,25 DE MAYO 160 PB,CORDOBA,CAPITAL,CóRDOBA,-31.415474,-64.181557,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,BV. LOS GRANADEROS 1687 PB,CORDOBA,CAPITAL,CóRDOBA,-31.384375,-64.196835,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,ALBERDI 133 PB,RIO TERCERO,TERCERO ARRIBA,CóRDOBA,-32.173370,-64.111324,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,25 DE MAYO 3472 PB,SANTA FE,LA CAPITAL,SANTA FE,-31.636111,-60.702860,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,LISANDRO DE LA TORRE 44 PB,VILLA CARLOS PAZ,PUNILLA,CóRDOBA,-31.421569,-64.499488,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN MARTIN 181 PB,VILLA MARIA,GENERAL SAN MARTIN,CóRDOBA,-32.412984,-63.242209,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. RAFAEL NUNEZ 3884 PB,CORDOBA,CAPITAL,CóRDOBA,-31.376953,-64.225581,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,COLON 65 PB,RIO CUARTO,RIO CUARTO,CóRDOBA,-33.125048,-64.349529,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. EDEN 476 PB,LA FALDA,PUNILLA,CóRDOBA,-31.093010,-64.482940,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. 24 DE SEPTIEMBRE 1661 PB,CORDOBA,CAPITAL,CóRDOBA,-31.412514,-64.161662,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. VIRGEN DE LA MERCED 2300 PB,CORDOBA,CAPITAL,CóRDOBA,-31.380429,-64.215539,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. SABATTINI 2375 PB,CORDOBA,CAPITAL,CóRDOBA,-31.433087,-64.154573,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. CABILDO 749 PB,CABA ZONA NORTE,CABA,CABA,-34.570040,-58.444278,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN LORENZO 1346 PB,ROSARIO,ROSARIO,SANTA FE,-32.943531,-60.640834,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN MARTIN 3402 PB,ROSARIO,ROSARIO,SANTA FE,-32.976996,-60.643803,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,BV. ORONO 203 PB,ROSARIO,ROSARIO,SANTA FE,-32.936811,-60.651526,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. SAN MARTIN 2203 PB,VILLA GOBERNADOR GALVEZ,ROSARIO,SANTA FE,-33.026168,-60.623674,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN MARTIN 358 PB,VENADO TUERTO,GENERAL LOPEZ,SANTA FE,-33.748978,-61.963133,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. SAN LORENZO 99 PB,CAPITAN BERMUDEZ,SAN LORENZO,SANTA FE,-32.278169,-60.713082,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN MARTIN 2459 PB,SANTA FE,LA CAPITAL,SANTA FE,-31.647260,-60.707017,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,J.M. LERITHIER 455 PB,SAN CARLOS CENTRO,LAS COLONIAS,SANTA FE,-31.726926,-61.089091,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,GOB. IREONDO 2599 PB,SAN JUSTO,SAN JUSTO,SANTA FE,-30.791227,-60.592839,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,GRAL. OBLIGADO 967 PB,RECONQUISTA,GENERAL OBLIGADO,SANTA FE,-29.146625,-59.645051,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN MARTIN 2398 PB,ESPERANZA,LAS COLONIAS,SANTA FE,-31.446390,-60.929550,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,MENDOZA 3446 PB,SANTA FE,LA CAPITAL,SANTA FE,-31.646358,-60.718194,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. SAN MARTIN 1298 PB,SAN LORENZO,SAN LORENZO,SANTA FE,-32.748748,-60.734155,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN LORENZO 2 PB,RAFAELA,CASTELLANOS,SANTA FE,-31.254223,-61.487760,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. INDEPENDENCIA 198 PB,SUNCHALES,CASTELLANOS,SANTA FE,-32.933562,-60.677101,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. LIBERTADOR 568 PB,MORTEROS,SAN JUSTO,CóRDOBA,-30.707520,-62.005980,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. DUARTE QUIROZ 1400 PB Dpto: 104,CORDOBA,CAPITAL,CóRDOBA,-31.413209,-64.204361,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. BELGRANO 327 PB,ALTA GRACIA,SANTA MARIA,CóRDOBA,-31.654553,-64.430603,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,BELGRANO 615 PB,ONCATIVO,RIO SEGUNDO,CóRDOBA,-31.912101,-63.681961,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,CHILE 173 PB,CIUDAD DE SAN RAFAEL,SAN RAFAEL,MENDOZA,-34.614673,-68.330511,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,ARISTIDES VILLANUEVA 335 PB,MENDOZA,CAPITAL,MENDOZA,-32.892092,-68.855610,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. DE LOS INCAS 4138 PB,CABA ZONA NORTE,CABA,CABA,-34.578673,-58.469718,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. RIVADAVIA 5288 PB,CABA ZONA NORTE,CABA,CABA,-34.619961,-58.440024,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. MEEKS 156 PB,LOMAS DE ZAMORA,LOMAS DE ZAMORA,BUENOS AIRES,-34.763109,-58.398620,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. 7 1207 PB,LA PLATA,LA PLATA,BUENOS AIRES,-34.918667,-57.944612,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SARMIENTO 401 al 447 PB,CABA ZONA NORTE,CABA,CABA,-34.604359,-58.372421,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,9 DE JULIO 474 PB,PUERTO MADRYN,BIEDMA,CHUBUT,-42.769988,-65.038565,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,ALCORTA 32 PB,RIO GALLEGOS,GÜER AIKE,SANTA CRUZ,-51.621188,-69.212722,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. SAN MARTIN 360 PB,ZAPALA,ZAPALA,NEUQUéN,-38.904216,-70.064108,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. PRESIDENTE JUAN DOMINGO PERON 1054 PB,SAN MIGUEL,SAN MIGUEL,BUENOS AIRES,-34.546460,-58.706028,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,ALSINA 29 PB,BAHÍA BLANCA,BAHIA BLANCA,BUENOS AIRES,-38.718705,-62.264956,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN MARTIN 1485 PB,CONCEPCION,CHICLIGASTA,TUCUMáN,-27.344882,-65.592990,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,MAIPU 70 PB,SAN MIGUEL DE TUCUMAN (EST. TUCUMAN),CAPITAL,TUCUMáN,-26.829581,-65.209909,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SANTA FE 1216 PB,ROSARIO,ROSARIO,SANTA FE,-32.944810,-60.639497,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. BELGRANO SUD 471 PB,SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,-27.788930,-64.261265,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,JUAN D. PERON 131 PB,VILLA DOLORES,SAN JAVIER,CóRDOBA,-31.948474,-65.191929,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,BRIGADIER LOPEZ 1540 PB,AREQUITO,CASEROS,SANTA FE,-33.145816,-61.471682,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN MARTIN 720 PB,ARROYO SECO,ROSARIO,SANTA FE,-33.155360,-60.512110,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,LISANDRO DE LA TORRE 2102 PB,CASILDA,CASEROS,SANTA FE,-33.045173,-61.165405,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN MARTIN 1578 PB,CHABAS,CASEROS,SANTA FE,-33.245810,-61.358120,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,BUENOS AIRES 898 PB,FIRMAT,GENERAL LOPEZ,SANTA FE,-33.459613,-61.487024,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,PELLEGRINI 1782 PB,FUNES,ROSARIO,SANTA FE,-32.918119,-60.810812,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,MITRE 702 PB,ROSARIO,ROSARIO,SANTA FE,-32.944906,-60.639270,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,CALLE 27 380 PB,MERCEDES,MERCEDES,BUENOS AIRES,-34.653629,-59.431754,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,CORDOBA 1827 PB,ROSARIO,ROSARIO,SANTA FE,-32.944621,-60.648250,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN NICOLAS 366 PB,PERGAMINO,PERGAMINO,BUENOS AIRES,-33.892547,-60.572191,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN NICOLAS 2099 PB,ROSARIO,ROSARIO,SANTA FE,-32.955678,-60.676316,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. PELLEGRINI 1401 PB,ROSARIO,ROSARIO,SANTA FE,-32.956454,-60.645159,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,OVIDIO LAGOS 3501 PB,ROSARIO,ROSARIO,SANTA FE,-32.973713,-60.669170,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,CONSTITUCION 879 PB,RIO CUARTO,RIO CUARTO,CóRDOBA,-33.124806,-64.349817,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN MARTIN 663 PB,VILLA DEL ROSARIO,RIO SEGUNDO,CóRDOBA,-31.558121,-63.534008,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. OVIDIO LAGOS 5560 PB,ROSARIO,ROSARIO,SANTA FE,-33.002211,-60.675825,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SAN MARTIN 5498 PB,ROSARIO,ROSARIO,SANTA FE,-33.000801,-60.648837,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,MITRE 229 PB,SAN NICOLAS DE LOS ARROYOS,SAN NICOLAS,BUENOS AIRES,-33.331024,-60.219367,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,25 DE MAYO 1802 PB,SANTO TOME,LA CAPITAL,SANTA FE,-31.663384,-60.762383,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,CORDOBA 405 PB,VILLA CONSTITUCION,CONSTITUCION,SANTA FE,-33.229265,-60.328438,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,AV. FULVIO PAGANI 1203 PB,ARROYITO,SAN JUSTO,CóRDOBA,-31.423950,-63.051240,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,BV. BELGRANO 129 PB,FREYRE,SAN JUSTO,CóRDOBA,-31.164072,-62.099211,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,25 DE MAYO 75 PB,RAFAELA,CASTELLANOS,SANTA FE,-31.242441,-61.490493,0
00285,2026-02,terminal_autoservicio,Terminales de autoservicio dentro de las casas operativas,,SARMIENTO 1196 PB,SAN JORGE,SAN MARTIN,SANTA FE,-31.896508,-61.858499,0
